jump_id,jump_name,jump_team,jump_id_2,jump_name_2,jump_team_2,grab_id,grab_name,grab_team,period,at_time,game_id,WL,height,weight,height_2,weight_2,question,win_jb,lose_jb
2200,Pau Gasol,SAS,202687,Bismack Biyombo,CHA,1628401,Derrick White,SAS,1,12:00,0021800647,L,216.0,113.0,203.0,116.0,False,True,False
202687,Bismack Biyombo,CHA,2200,Pau Gasol,SAS,1628401,Derrick White,SAS,1,12:00,0021800647,W,203.0,116.0,216.0,113.0,False,False,True
203497,Rudy Gobert,UTA,203083,Andre Drummond,DET,202324,Derrick Favors,UTA,1,12:00,0021800648,W,216.0,117.0,208.0,127.0,False,True,False
203083,Andre Drummond,DET,203497,Rudy Gobert,UTA,202324,Derrick Favors,UTA,1,12:00,0021800648,L,208.0,127.0,216.0,117.0,False,False,True
1626161,Willie Cauley-Stein,SAC,203994,Jusuf Nurkic,POR,202329,Al-Farouq Aminu,POR,1,12:00,0021800649,W,213.0,109.0,213.0,132.0,False,False,True
203994,Jusuf Nurkic,POR,1626161,Willie Cauley-Stein,SAC,202329,Al-Farouq Aminu,POR,1,12:00,0021800649,L,213.0,132.0,213.0,109.0,False,True,False
101162,Marcin Gortat,LAC,203076,Anthony Davis,NOP,201950,Jrue Holiday,NOP,1,12:00,0021800650,L,,,208.0,115.0,False,False,True
1626149,Montrezl Harrell,LAC,203076,Anthony Davis,NOP,1610612740,,,1,2:21,0021800650,L,201.0,109.0,208.0,115.0,True,False,False
1627820,Tyrone Wallace,LAC,201950,Jrue Holiday,NOP,1626143,Jahlil Okafor,NOP,2,11:19,0021800650,L,196.0,90.0,190.0,93.0,False,False,True
203076,Anthony Davis,NOP,101162,Marcin Gortat,LAC,201950,Jrue Holiday,NOP,1,12:00,0021800650,W,208.0,115.0,,,False,True,False
203076,Anthony Davis,NOP,1626149,Montrezl Harrell,LAC,1610612740,,,1,2:21,0021800650,W,208.0,115.0,201.0,109.0,True,False,False
201950,Jrue Holiday,NOP,1627820,Tyrone Wallace,LAC,1626143,Jahlil Okafor,NOP,2,11:19,0021800650,W,190.0,93.0,196.0,90.0,False,True,False
1626167,Myles Turner,IND,1629028,Deandre Ayton,PHX,201152,Thaddeus Young,IND,1,12:00,0021800651,W,211.0,113.0,211.0,113.0,False,True,False
1629028,Deandre Ayton,PHX,1626167,Myles Turner,IND,201152,Thaddeus Young,IND,1,12:00,0021800651,L,211.0,113.0,211.0,113.0,False,False,True
203954,Joel Embiid,PHI,1626157,Karl-Anthony Towns,MIN,201959,Taj Gibson,MIN,1,12:00,0021800652,W,213.0,127.0,211.0,112.0,False,False,True
203954,Joel Embiid,PHI,1626157,Karl-Anthony Towns,MIN,1627732,Ben Simmons,PHI,3,8:43,0021800652,W,213.0,127.0,211.0,112.0,False,True,False
1626157,Karl-Anthony Towns,MIN,203954,Joel Embiid,PHI,201959,Taj Gibson,MIN,1,12:00,0021800652,L,211.0,112.0,213.0,127.0,False,True,False
1626157,Karl-Anthony Towns,MIN,203954,Joel Embiid,PHI,1627732,Ben Simmons,PHI,3,8:43,0021800652,L,211.0,112.0,213.0,127.0,False,False,True
1628381,John Collins,ATL,203500,Steven Adams,OKC,1628390,Terrance Ferguson,OKC,1,12:00,0021800653,W,206.0,107.0,211.0,120.0,False,False,True
203500,Steven Adams,OKC,1628381,John Collins,ATL,1628390,Terrance Ferguson,OKC,1,12:00,0021800653,L,211.0,120.0,206.0,107.0,False,True,False
201572,Brook Lopez,MIL,202355,Hassan Whiteside,MIA,203507,Giannis Antetokounmpo,MIL,1,12:00,0021800654,W,213.0,128.0,213.0,120.0,False,True,False
203507,Giannis Antetokounmpo,MIL,2548,Dwyane Wade,MIA,203503,Tony Snell,MIL,4,9:48,0021800654,W,211.0,110.0,193.0,100.0,False,True,False
202355,Hassan Whiteside,MIA,201572,Brook Lopez,MIL,203507,Giannis Antetokounmpo,MIL,1,12:00,0021800654,L,213.0,120.0,213.0,128.0,False,False,True
2548,Dwyane Wade,MIA,203507,Giannis Antetokounmpo,MIL,203503,Tony Snell,MIL,4,9:48,0021800654,L,193.0,100.0,211.0,110.0,False,False,True
203999,Nikola Jokic,DEN,201142,Kevin Durant,GSW,200794,Paul Millsap,DEN,1,12:00,0021800655,L,213.0,129.0,208.0,109.0,False,True,False
203115,Will Barton,DEN,1628035,Alfonzo McKinnie,GSW,1626188,Quinn Cook,GSW,2,4:19,0021800655,L,196.0,82.0,201.0,98.0,False,False,True
201142,Kevin Durant,GSW,203999,Nikola Jokic,DEN,200794,Paul Millsap,DEN,1,12:00,0021800655,W,208.0,109.0,213.0,129.0,False,False,True
1628035,Alfonzo McKinnie,GSW,203115,Will Barton,DEN,1626188,Quinn Cook,GSW,2,4:19,0021800655,W,201.0,98.0,196.0,82.0,False,True,False
2199,Tyson Chandler,LAL,1628976,Wendell Carter Jr.,CHI,1627739,Kris Dunn,CHI,1,12:00,0021800656,W,213.0,107.0,206.0,122.0,False,False,True
1628976,Wendell Carter Jr.,CHI,2199,Tyson Chandler,LAL,1627739,Kris Dunn,CHI,1,12:00,0021800656,L,206.0,122.0,213.0,107.0,False,True,False
203083,Andre Drummond,DET,202696,Nikola Vucevic,ORL,202704,Reggie Jackson,DET,1,12:00,0021800657,W,208.0,127.0,211.0,118.0,False,True,False
202696,Nikola Vucevic,ORL,203083,Andre Drummond,DET,202704,Reggie Jackson,DET,1,12:00,0021800657,L,211.0,118.0,208.0,127.0,False,False,True
201143,Al Horford,BOS,201586,Serge Ibaka,TOR,1627783,Pascal Siakam,TOR,1,12:00,0021800658,W,206.0,109.0,213.0,107.0,False,False,True
201586,Serge Ibaka,TOR,201143,Al Horford,BOS,1627783,Pascal Siakam,TOR,1,12:00,0021800658,L,213.0,107.0,206.0,109.0,False,True,False
1629109,Gary Clark,HOU,1626156,D'Angelo Russell,BKN,203925,Joe Harris,BKN,1,12:00,0021800659,L,198.0,102.0,193.0,88.0,False,False,True
1626156,D'Angelo Russell,BKN,1629109,Gary Clark,HOU,203925,Joe Harris,BKN,1,12:00,0021800659,W,193.0,88.0,198.0,102.0,False,True,False
201188,Marc Gasol,MEM,201572,Brook Lopez,MIL,1628991,Jaren Jackson Jr.,MEM,1,12:00,0021800660,L,211.0,116.0,213.0,128.0,False,True,False
1628975,Jevon Carter,MEM,202339,Eric Bledsoe,MIL,203503,Tony Snell,MIL,2,10:48,0021800660,L,185.0,91.0,185.0,97.0,False,False,True
202066,Garrett Temple,MEM,203114,Khris Middleton,MIL,203210,JaMychal Green,MEM,2,6:54,0021800660,L,196.0,88.0,201.0,101.0,False,True,False
1628975,Jevon Carter,MEM,201572,Brook Lopez,MIL,201588,George Hill,MIL,2,6:02,0021800660,L,185.0,91.0,213.0,128.0,False,False,True
201572,Brook Lopez,MIL,201188,Marc Gasol,MEM,1628991,Jaren Jackson Jr.,MEM,1,12:00,0021800660,W,213.0,128.0,211.0,116.0,False,False,True
202339,Eric Bledsoe,MIL,1628975,Jevon Carter,MEM,203503,Tony Snell,MIL,2,10:48,0021800660,W,185.0,97.0,185.0,91.0,False,True,False
203114,Khris Middleton,MIL,202066,Garrett Temple,MEM,203210,JaMychal Green,MEM,2,6:54,0021800660,W,201.0,101.0,196.0,88.0,False,False,True
201572,Brook Lopez,MIL,1628975,Jevon Carter,MEM,201588,George Hill,MIL,2,6:02,0021800660,W,213.0,128.0,185.0,91.0,False,True,False
201599,DeAndre Jordan,DAL,200746,LaMarcus Aldridge,SAS,1629029,Luka Doncic,DAL,1,12:00,0021800661,L,211.0,120.0,211.0,113.0,False,True,False
200746,LaMarcus Aldridge,SAS,201599,DeAndre Jordan,DAL,1629029,Luka Doncic,DAL,1,12:00,0021800661,W,211.0,113.0,211.0,120.0,False,False,True
203994,Jusuf Nurkic,POR,202684,Tristan Thompson,CLE,202329,Al-Farouq Aminu,POR,1,12:00,0021800662,W,213.0,132.0,206.0,115.0,False,True,False
202684,Tristan Thompson,CLE,203994,Jusuf Nurkic,POR,202329,Al-Farouq Aminu,POR,1,12:00,0021800662,L,206.0,115.0,213.0,132.0,False,False,True
201142,Kevin Durant,GSW,203076,Anthony Davis,NOP,202734,E'Twaun Moore,NOP,1,12:00,0021800663,W,208.0,109.0,208.0,115.0,False,False,True
201939,Stephen Curry,GSW,203901,Elfrid Payton,NOP,203944,Julius Randle,NOP,3,9:09,0021800663,W,190.0,84.0,190.0,88.0,False,False,True
1626172,Kevon Looney,GSW,203901,Elfrid Payton,NOP,2733,Shaun Livingston,GSW,4,8:06,0021800663,W,206.0,101.0,190.0,88.0,False,True,False
201939,Stephen Curry,GSW,203944,Julius Randle,NOP,201142,Kevin Durant,GSW,4,6:12,0021800663,W,190.0,84.0,203.0,113.0,False,True,False
203076,Anthony Davis,NOP,201142,Kevin Durant,GSW,202734,E'Twaun Moore,NOP,1,12:00,0021800663,L,208.0,115.0,208.0,109.0,False,True,False
203901,Elfrid Payton,NOP,201939,Stephen Curry,GSW,203944,Julius Randle,NOP,3,9:09,0021800663,L,190.0,88.0,190.0,84.0,False,True,False
203901,Elfrid Payton,NOP,1626172,Kevon Looney,GSW,2733,Shaun Livingston,GSW,4,8:06,0021800663,L,190.0,88.0,206.0,101.0,False,False,True
203944,Julius Randle,NOP,201939,Stephen Curry,GSW,201142,Kevin Durant,GSW,4,6:12,0021800663,L,203.0,113.0,190.0,84.0,False,False,True
101162,Marcin Gortat,LAC,203497,Rudy Gobert,UTA,203497,Rudy Gobert,UTA,1,12:00,0021800664,L,,,216.0,117.0,False,False,True
203497,Rudy Gobert,UTA,101162,Marcin Gortat,LAC,203497,Rudy Gobert,UTA,1,12:00,0021800664,W,216.0,117.0,,,False,True,False
1628418,Thomas Bryant,WAS,1628436,Luke Kornet,NYK,203943,Noah Vonleh,NYK,1,12:00,0021800665,W,208.0,112.0,218.0,113.0,False,False,True
203107,Tomas Satoransky,WAS,203943,Noah Vonleh,NYK,1626144,Emmanuel Mudiay,NYK,2,4:41,0021800665,W,201.0,95.0,208.0,117.0,False,False,True
1628436,Luke Kornet,NYK,1628418,Thomas Bryant,WAS,203943,Noah Vonleh,NYK,1,12:00,0021800665,L,218.0,113.0,208.0,112.0,False,True,False
203943,Noah Vonleh,NYK,203107,Tomas Satoransky,WAS,1626144,Emmanuel Mudiay,NYK,2,4:41,0021800665,L,208.0,117.0,201.0,95.0,False,True,False
202687,Bismack Biyombo,CHA,1626161,Willie Cauley-Stein,SAC,101107,Marvin Williams,CHA,1,12:00,0021800666,W,203.0,116.0,213.0,109.0,False,True,False
1626161,Willie Cauley-Stein,SAC,202687,Bismack Biyombo,CHA,101107,Marvin Williams,CHA,1,12:00,0021800666,L,213.0,109.0,203.0,116.0,False,False,True
1626167,Myles Turner,IND,203954,Joel Embiid,PHI,1627732,Ben Simmons,PHI,1,12:00,0021800667,L,211.0,113.0,213.0,127.0,False,False,True
203954,Joel Embiid,PHI,1626167,Myles Turner,IND,1627732,Ben Simmons,PHI,1,12:00,0021800667,W,213.0,127.0,211.0,113.0,False,True,False
201586,Serge Ibaka,TOR,1629028,Deandre Ayton,PHX,203933,T.J. Warren,PHX,1,12:00,0021800668,W,213.0,107.0,211.0,113.0,False,False,True
1629028,Deandre Ayton,PHX,201586,Serge Ibaka,TOR,203933,T.J. Warren,PHX,1,12:00,0021800668,L,211.0,113.0,213.0,107.0,False,True,False
203999,Nikola Jokic,DEN,1626171,Bobby Portis,CHI,1628374,Lauri Markkanen,CHI,1,12:00,0021800669,W,213.0,129.0,208.0,113.0,False,False,True
1626171,Bobby Portis,CHI,203999,Nikola Jokic,DEN,1628374,Lauri Markkanen,CHI,1,12:00,0021800669,L,208.0,113.0,213.0,129.0,False,True,False
203500,Steven Adams,OKC,2199,Tyson Chandler,LAL,201566,Russell Westbrook,OKC,1,12:00,0021800670,L,211.0,120.0,213.0,107.0,False,True,False
203924,Jerami Grant,OKC,1628366,Lonzo Ball,LAL,1628404,Josh Hart,LAL,5,3:41,0021800670,L,203.0,95.0,198.0,86.0,False,False,True
2199,Tyson Chandler,LAL,203500,Steven Adams,OKC,201566,Russell Westbrook,OKC,1,12:00,0021800670,W,213.0,107.0,211.0,120.0,False,False,True
1628366,Lonzo Ball,LAL,203924,Jerami Grant,OKC,1628404,Josh Hart,LAL,5,3:41,0021800670,W,198.0,86.0,203.0,95.0,False,True,False
201143,Al Horford,BOS,201188,Marc Gasol,MEM,201144,Mike Conley,MEM,1,12:00,0021800671,W,206.0,109.0,211.0,116.0,False,False,True
201143,Al Horford,BOS,201188,Marc Gasol,MEM,202681,Kyrie Irving,BOS,2,3:33,0021800671,W,206.0,109.0,211.0,116.0,False,True,False
201188,Marc Gasol,MEM,201143,Al Horford,BOS,201144,Mike Conley,MEM,1,12:00,0021800671,L,211.0,116.0,206.0,109.0,False,True,False
201188,Marc Gasol,MEM,201143,Al Horford,BOS,202681,Kyrie Irving,BOS,2,3:33,0021800671,L,211.0,116.0,206.0,109.0,False,False,True
203083,Andre Drummond,DET,202355,Hassan Whiteside,MIA,202704,Reggie Jackson,DET,1,12:00,0021800672,W,208.0,127.0,213.0,120.0,False,True,False
202355,Hassan Whiteside,MIA,203083,Andre Drummond,DET,202704,Reggie Jackson,DET,1,12:00,0021800672,L,213.0,120.0,208.0,127.0,False,False,True
202696,Nikola Vucevic,ORL,1628386,Jarrett Allen,BKN,1626156,D'Angelo Russell,BKN,1,12:00,0021800673,L,211.0,118.0,211.0,110.0,False,False,True
1628386,Jarrett Allen,BKN,202696,Nikola Vucevic,ORL,1626156,D'Angelo Russell,BKN,1,12:00,0021800673,W,211.0,110.0,211.0,118.0,False,True,False
1626157,Karl-Anthony Towns,MIN,2200,Pau Gasol,SAS,200746,LaMarcus Aldridge,SAS,1,12:00,0021800674,L,211.0,112.0,216.0,113.0,False,False,True
1626157,Karl-Anthony Towns,MIN,202722,Davis Bertans,SAS,201229,Anthony Tolliver,MIN,2,2:18,0021800674,L,211.0,112.0,208.0,102.0,False,True,False
2200,Pau Gasol,SAS,1626157,Karl-Anthony Towns,MIN,200746,LaMarcus Aldridge,SAS,1,12:00,0021800674,W,216.0,113.0,211.0,112.0,False,True,False
202722,Davis Bertans,SAS,1626157,Karl-Anthony Towns,MIN,201229,Anthony Tolliver,MIN,2,2:18,0021800674,W,208.0,102.0,211.0,112.0,False,False,True
203497,Rudy Gobert,UTA,1627790,Ante Zizic,CLE,202324,Derrick Favors,UTA,1,12:00,0021800675,W,216.0,117.0,208.0,121.0,False,True,False
1627790,Ante Zizic,CLE,203497,Rudy Gobert,UTA,202324,Derrick Favors,UTA,1,12:00,0021800675,L,208.0,121.0,216.0,117.0,False,False,True
101162,Marcin Gortat,LAC,201142,Kevin Durant,GSW,202699,Tobias Harris,LAC,1,12:00,0021800676,L,,,208.0,109.0,False,True,False
201142,Kevin Durant,GSW,101162,Marcin Gortat,LAC,202699,Tobias Harris,LAC,1,12:00,0021800676,W,208.0,109.0,,,False,False,True
203994,Jusuf Nurkic,POR,203076,Anthony Davis,NOP,203901,Elfrid Payton,NOP,1,12:00,0021800677,W,213.0,132.0,208.0,115.0,False,False,True
203076,Anthony Davis,NOP,203994,Jusuf Nurkic,POR,203901,Elfrid Payton,NOP,1,12:00,0021800677,L,208.0,115.0,213.0,132.0,False,True,False
203954,Joel Embiid,PHI,203500,Steven Adams,OKC,1628390,Terrance Ferguson,OKC,1,12:00,0021800678,L,213.0,127.0,211.0,120.0,False,False,True
201163,Wilson Chandler,PHI,203500,Steven Adams,OKC,202331,Paul George,OKC,1,10:03,0021800678,L,203.0,107.0,211.0,120.0,False,False,True
201163,Wilson Chandler,PHI,203500,Steven Adams,OKC,1610612760,,,3,8:37,0021800678,L,203.0,107.0,211.0,120.0,True,False,False
203500,Steven Adams,OKC,203954,Joel Embiid,PHI,1628390,Terrance Ferguson,OKC,1,12:00,0021800678,W,211.0,120.0,213.0,127.0,False,True,False
203500,Steven Adams,OKC,201163,Wilson Chandler,PHI,202331,Paul George,OKC,1,10:03,0021800678,W,211.0,120.0,203.0,107.0,False,True,False
203500,Steven Adams,OKC,201163,Wilson Chandler,PHI,1610612760,,,3,8:37,0021800678,W,211.0,120.0,203.0,107.0,True,False,False
202687,Bismack Biyombo,CHA,1629028,Deandre Ayton,PHX,101107,Marvin Williams,CHA,1,12:00,0021800679,W,203.0,116.0,211.0,113.0,False,True,False
1629028,Deandre Ayton,PHX,202687,Bismack Biyombo,CHA,101107,Marvin Williams,CHA,1,12:00,0021800679,L,211.0,113.0,203.0,116.0,False,False,True
2585,Zaza Pachulia,DET,1626161,Willie Cauley-Stein,SAC,201933,Blake Griffin,DET,1,12:00,0021800680,L,211.0,122.0,213.0,109.0,False,True,False
2585,Zaza Pachulia,DET,1628368,De'Aaron Fox,SAC,1627741,Buddy Hield,SAC,4,1:48,0021800680,L,211.0,122.0,190.0,84.0,False,False,True
1626161,Willie Cauley-Stein,SAC,2585,Zaza Pachulia,DET,201933,Blake Griffin,DET,1,12:00,0021800680,W,213.0,109.0,211.0,122.0,False,False,True
1628368,De'Aaron Fox,SAC,2585,Zaza Pachulia,DET,1627741,Buddy Hield,SAC,4,1:48,0021800680,W,190.0,84.0,211.0,122.0,False,True,False
1626167,Myles Turner,IND,201599,DeAndre Jordan,DAL,1629029,Luka Doncic,DAL,1,12:00,0021800681,W,211.0,113.0,211.0,120.0,False,False,True
202711,Bojan Bogdanovic,IND,1628467,Maxi Kleber,DAL,1610612742,,,1,10:35,0021800681,W,,,208.0,109.0,True,False,False
201599,DeAndre Jordan,DAL,1626167,Myles Turner,IND,1629029,Luka Doncic,DAL,1,12:00,0021800681,L,211.0,120.0,211.0,113.0,False,True,False
1628467,Maxi Kleber,DAL,202711,Bojan Bogdanovic,IND,1610612742,,,1,10:35,0021800681,L,208.0,109.0,,,True,False,False
202696,Nikola Vucevic,ORL,201572,Brook Lopez,MIL,203613,Jonathon Simmons,ORL,1,12:00,0021800682,L,211.0,118.0,213.0,128.0,False,True,False
1628515,Isaiah Briscoe,ORL,203507,Giannis Antetokounmpo,MIL,203503,Tony Snell,MIL,2,11:24,0021800682,L,,,211.0,110.0,False,False,True
201572,Brook Lopez,MIL,202696,Nikola Vucevic,ORL,203613,Jonathon Simmons,ORL,1,12:00,0021800682,W,213.0,128.0,211.0,118.0,False,False,True
203507,Giannis Antetokounmpo,MIL,1628515,Isaiah Briscoe,ORL,203503,Tony Snell,MIL,2,11:24,0021800682,W,211.0,110.0,,,False,True,False
203473,Dewayne Dedmon,ATL,201143,Al Horford,BOS,1627761,DeAndre' Bembry,ATL,1,12:00,0021800683,L,213.0,111.0,206.0,109.0,False,True,False
203473,Dewayne Dedmon,ATL,202694,Marcus Morris Sr.,BOS,202681,Kyrie Irving,BOS,3,7:32,0021800683,L,213.0,111.0,203.0,99.0,False,False,True
201143,Al Horford,BOS,203473,Dewayne Dedmon,ATL,1627761,DeAndre' Bembry,ATL,1,12:00,0021800683,W,206.0,109.0,213.0,111.0,False,False,True
202694,Marcus Morris Sr.,BOS,203473,Dewayne Dedmon,ATL,202681,Kyrie Irving,BOS,3,7:32,0021800683,W,203.0,99.0,213.0,111.0,False,True,False
201586,Serge Ibaka,TOR,1628991,Jaren Jackson Jr.,MEM,202066,Garrett Temple,MEM,1,12:00,0021800684,W,213.0,107.0,211.0,110.0,False,False,True
1628991,Jaren Jackson Jr.,MEM,201586,Serge Ibaka,TOR,202066,Garrett Temple,MEM,1,12:00,0021800684,L,211.0,110.0,213.0,107.0,False,True,False
201577,Robin Lopez,CHI,202355,Hassan Whiteside,MIA,1628374,Lauri Markkanen,CHI,1,12:00,0021800685,L,213.0,127.0,213.0,120.0,False,True,False
202355,Hassan Whiteside,MIA,201577,Robin Lopez,CHI,1628374,Lauri Markkanen,CHI,1,12:00,0021800685,W,213.0,120.0,213.0,127.0,False,False,True
200782,P.J. Tucker,HOU,2199,Tyson Chandler,LAL,1627742,Brandon Ingram,LAL,1,12:00,0021800686,W,196.0,111.0,213.0,107.0,False,False,True
1629109,Gary Clark,HOU,201580,JaVale McGee,LAL,1628404,Josh Hart,LAL,3,2:30,0021800686,W,198.0,102.0,213.0,122.0,False,False,True
2199,Tyson Chandler,LAL,200782,P.J. Tucker,HOU,1627742,Brandon Ingram,LAL,1,12:00,0021800686,L,213.0,107.0,196.0,111.0,False,True,False
201580,JaVale McGee,LAL,1629109,Gary Clark,HOU,1628404,Josh Hart,LAL,3,2:30,0021800686,L,213.0,122.0,198.0,102.0,False,True,False
203999,Nikola Jokic,DEN,1627790,Ante Zizic,CLE,1626224,Cedi Osman,CLE,1,12:00,0021800687,W,213.0,129.0,208.0,121.0,False,False,True
203999,Nikola Jokic,DEN,1627790,Ante Zizic,CLE,1627736,Malik Beasley,DEN,2,1:51,0021800687,W,213.0,129.0,208.0,121.0,False,True,False
1627790,Ante Zizic,CLE,203999,Nikola Jokic,DEN,1626224,Cedi Osman,CLE,1,12:00,0021800687,L,208.0,121.0,213.0,129.0,False,True,False
1627790,Ante Zizic,CLE,203999,Nikola Jokic,DEN,1627736,Malik Beasley,DEN,2,1:51,0021800687,L,208.0,121.0,213.0,129.0,False,False,True
1626167,Myles Turner,IND,202687,Bismack Biyombo,CHA,201152,Thaddeus Young,IND,1,12:00,0021800688,W,211.0,113.0,203.0,116.0,False,True,False
202687,Bismack Biyombo,CHA,1626167,Myles Turner,IND,201152,Thaddeus Young,IND,1,12:00,0021800688,L,203.0,116.0,211.0,113.0,False,False,True
1626157,Karl-Anthony Towns,MIN,1627733,Dragan Bender,PHX,201959,Taj Gibson,MIN,1,12:00,0021800689,W,211.0,112.0,213.0,113.0,False,True,False
1627733,Dragan Bender,PHX,1626157,Karl-Anthony Towns,MIN,201959,Taj Gibson,MIN,1,12:00,0021800689,L,213.0,113.0,211.0,112.0,False,False,True
200746,LaMarcus Aldridge,SAS,1626149,Montrezl Harrell,LAC,200752,Rudy Gay,SAS,1,12:00,0021800690,L,211.0,113.0,201.0,109.0,False,True,False
1626149,Montrezl Harrell,LAC,200746,LaMarcus Aldridge,SAS,200752,Rudy Gay,SAS,1,12:00,0021800690,W,201.0,109.0,211.0,113.0,False,False,True
1628436,Luke Kornet,NYK,203500,Steven Adams,OKC,201566,Russell Westbrook,OKC,1,12:00,0021800691,L,218.0,113.0,211.0,120.0,False,False,True
1628995,Kevin Knox II,NYK,203924,Jerami Grant,OKC,203501,Tim Hardaway Jr.,NYK,1,7:00,0021800691,L,201.0,98.0,203.0,95.0,False,True,False
203500,Steven Adams,OKC,1628436,Luke Kornet,NYK,201566,Russell Westbrook,OKC,1,12:00,0021800691,W,211.0,120.0,218.0,113.0,False,True,False
203924,Jerami Grant,OKC,1628995,Kevin Knox II,NYK,203501,Tim Hardaway Jr.,NYK,1,7:00,0021800691,W,203.0,95.0,201.0,98.0,False,False,True
1627790,Ante Zizic,CLE,201577,Robin Lopez,CHI,1628374,Lauri Markkanen,CHI,1,12:00,0021800692,L,208.0,121.0,213.0,127.0,False,False,True
201577,Robin Lopez,CHI,1627790,Ante Zizic,CLE,1628374,Lauri Markkanen,CHI,1,12:00,0021800692,W,213.0,127.0,208.0,121.0,False,True,False
1628418,Thomas Bryant,WAS,2585,Zaza Pachulia,DET,201145,Jeff Green,WAS,1,12:00,0021800693,W,208.0,112.0,211.0,122.0,False,True,False
203078,Bradley Beal,WAS,202704,Reggie Jackson,DET,101133,Ian Mahinmi,WAS,1,4:47,0021800693,W,190.0,94.0,190.0,94.0,False,True,False
1628418,Thomas Bryant,WAS,201933,Blake Griffin,DET,2772,Trevor Ariza,WAS,2,1:39,0021800693,W,208.0,112.0,206.0,113.0,False,True,False
2585,Zaza Pachulia,DET,1628418,Thomas Bryant,WAS,201145,Jeff Green,WAS,1,12:00,0021800693,L,211.0,122.0,208.0,112.0,False,False,True
202704,Reggie Jackson,DET,203078,Bradley Beal,WAS,101133,Ian Mahinmi,WAS,1,4:47,0021800693,L,190.0,94.0,190.0,94.0,False,False,True
201933,Blake Griffin,DET,1628418,Thomas Bryant,WAS,2772,Trevor Ariza,WAS,2,1:39,0021800693,L,206.0,113.0,208.0,112.0,False,False,True
201572,Brook Lopez,MIL,201599,DeAndre Jordan,DAL,1628973,Jalen Brunson,DAL,1,12:00,0021800694,W,213.0,128.0,211.0,120.0,False,False,True
201599,DeAndre Jordan,DAL,201572,Brook Lopez,MIL,1628973,Jalen Brunson,DAL,1,12:00,0021800694,L,211.0,120.0,213.0,128.0,False,True,False
203473,Dewayne Dedmon,ATL,202696,Nikola Vucevic,ORL,1629027,Trae Young,ATL,1,12:00,0021800695,L,213.0,111.0,211.0,118.0,False,True,False
1628381,John Collins,ATL,1628371,Jonathan Isaac,ORL,1627761,DeAndre' Bembry,ATL,3,8:04,0021800695,L,206.0,107.0,,,False,True,False
202696,Nikola Vucevic,ORL,203473,Dewayne Dedmon,ATL,1629027,Trae Young,ATL,1,12:00,0021800695,W,211.0,118.0,213.0,111.0,False,False,True
1628371,Jonathan Isaac,ORL,1628381,John Collins,ATL,1627761,DeAndre' Bembry,ATL,3,8:04,0021800695,W,,,206.0,107.0,False,False,True
1628386,Jarrett Allen,BKN,1626161,Willie Cauley-Stein,SAC,1626156,D'Angelo Russell,BKN,1,12:00,0021800696,W,211.0,110.0,213.0,109.0,False,True,False
202334,Ed Davis,BKN,1627812,Yogi Ferrell,SAC,203915,Spencer Dinwiddie,BKN,2,7:14,0021800696,W,206.0,99.0,183.0,81.0,False,True,False
1626161,Willie Cauley-Stein,SAC,1628386,Jarrett Allen,BKN,1626156,D'Angelo Russell,BKN,1,12:00,0021800696,L,213.0,109.0,211.0,110.0,False,False,True
1627812,Yogi Ferrell,SAC,202334,Ed Davis,BKN,203915,Spencer Dinwiddie,BKN,2,7:14,0021800696,L,183.0,81.0,206.0,99.0,False,False,True
1628991,Jaren Jackson Jr.,MEM,1626143,Jahlil Okafor,NOP,201188,Marc Gasol,MEM,1,12:00,0021800697,L,211.0,110.0,208.0,122.0,False,True,False
1628991,Jaren Jackson Jr.,MEM,1626143,Jahlil Okafor,NOP,1626143,Jahlil Okafor,NOP,4,9:17,0021800697,L,211.0,110.0,208.0,122.0,False,False,True
1626143,Jahlil Okafor,NOP,1628991,Jaren Jackson Jr.,MEM,201188,Marc Gasol,MEM,1,12:00,0021800697,W,208.0,122.0,211.0,110.0,False,False,True
1626143,Jahlil Okafor,NOP,1628991,Jaren Jackson Jr.,MEM,1626143,Jahlil Okafor,NOP,4,9:17,0021800697,W,208.0,122.0,211.0,110.0,False,True,False
201143,Al Horford,BOS,202355,Hassan Whiteside,MIA,1626159,Justise Winslow,MIA,1,12:00,0021800698,W,206.0,109.0,213.0,120.0,False,False,True
202355,Hassan Whiteside,MIA,201143,Al Horford,BOS,1626159,Justise Winslow,MIA,1,12:00,0021800698,L,213.0,120.0,206.0,109.0,False,True,False
203954,Joel Embiid,PHI,2403,Nene,HOU,1627732,Ben Simmons,PHI,1,12:00,0021800699,W,213.0,127.0,211.0,113.0,False,True,False
200755,JJ Redick,PHI,203085,Austin Rivers,HOU,203954,Joel Embiid,PHI,2,3:34,0021800699,W,190.0,91.0,190.0,91.0,False,True,False
203954,Joel Embiid,PHI,200782,P.J. Tucker,HOU,200755,JJ Redick,PHI,2,1:38,0021800699,W,213.0,127.0,196.0,111.0,False,True,False
2403,Nene,HOU,203954,Joel Embiid,PHI,1627732,Ben Simmons,PHI,1,12:00,0021800699,L,211.0,113.0,213.0,127.0,False,False,True
203085,Austin Rivers,HOU,200755,JJ Redick,PHI,203954,Joel Embiid,PHI,2,3:34,0021800699,L,190.0,91.0,190.0,91.0,False,False,True
200782,P.J. Tucker,HOU,203954,Joel Embiid,PHI,200755,JJ Redick,PHI,2,1:38,0021800699,L,196.0,111.0,213.0,127.0,False,False,True
